year,hs2,mfn_adval_hs2,mfn_spec_q1_hs2,mfn_other_hs2,has_additional_duty_hs2,sector_big
2015,01,0.0062972972972972965,0.02148648648648649,0.0,0,agriculture
2015,02,0.030333333333333334,0.03726126126126126,0.0,0,agriculture
2015,03,0.007224576271186441,0.00027966101694915254,0.0,0,agriculture
2015,04,0.06374806201550387,0.44389612403100775,0.0,0,agriculture
2015,05,0.006142857142857143,0.00038095238095238096,0.0,0,agriculture
2015,06,0.024580645161290323,0.0006191290322580645,0.0,0,agriculture
2015,07,0.047430107526881725,0.012175268817204302,0.0,0,agriculture
2015,08,0.022891472868217057,0.04433100775193798,0.0,0,agriculture
2015,09,0.004912280701754386,0.005859649122807018,0.0,0,agriculture
2015,10,0.0061333333333333335,0.0033733333333333332,0.0,0,agriculture
2015,11,0.021026315789473685,0.0032815789473684214,0.0,0,agriculture
2015,12,0.0652089552238806,0.03914776119402985,0.0,0,agriculture
2015,13,0.007153846153846154,0.06846153846153846,0.0,0,agriculture
2015,14,0.010818181818181817,0.45045454545454544,0.0,0,agriculture
2015,15,0.021485714285714285,0.02659142857142857,0.0,0,agriculture
2015,16,0.03262280701754386,0.0021666666666666666,0.0,0,agriculture
2015,17,2142.896142642857,2142.9339455,2142.857142642857,0,agriculture
2015,18,0.054115384615384614,0.16715641025641026,0.0,0,agriculture
2015,19,0.08915714285714285,0.14848142857142857,0.0,0,agriculture
2015,20,0.0654516129032258,0.02054247311827957,0.0,0,agriculture
2015,21,224.7816179550562,224.87360797752805,224.71910110112358,0,agriculture
2015,22,273.98236983561645,274.0156451780822,273.97993147945203,0,agriculture
2015,23,0.015714285714285715,0.04689428571428572,0.0,0,agriculture
2015,24,0.43266666666666664,0.36624561403508776,0.0,0,agriculture
2015,25,0.0025875,0.015625,0.0,0,mineral
2015,26,1041.6688748958334,1041.6845207291667,1041.6666665625,0,mineral
2015,27,0.008223684210526315,0.09076315789473684,0.0,0,mineral
2015,28,0.02522307692307692,0.0,0.0,0,chemical
2015,29,0.040392418032786884,5.122950819672131e-06,0.0,0,chemical
2015,30,0.0021904761904761906,0.0,0.0,0,chemical
2015,31,0.0,0.0,0.0,0,chemical
2015,32,0.044087378640776706,0.0,0.0,0,chemical
2015,33,0.014674418604651162,0.0059069767441860465,0.0,0,chemical
2015,34,0.023450000000000002,0.0,0.0,0,chemical
2015,35,0.018695652173913044,0.029930434782608695,0.0,0,chemical
2015,36,0.030000000000000002,0.0,0.0,0,chemical
2015,37,0.027404761904761904,0.0,0.0,0,chemical
2015,38,0.037383116883116886,0.0004155844155844156,0.0,0,chemical
2015,39,0.04555458515283843,0.0,0.0,0,plastic_rubber
2015,40,0.02289041095890411,0.0,0.0,0,plastic_rubber
2015,41,0.024644628099173557,0.0,0.0,0,hides_skins_leather
2015,42,0.07793589743589743,0.0015512820512820513,0.0,0,hides_skins_leather
2015,43,0.023666666666666666,0.0,0.0,0,hides_skins_leather
2015,44,0.01960693641618497,0.0008150289017341041,0.0,0,wood_paper
2015,45,0.00736842105263158,0.0,0.0,0,wood_paper
2015,46,0.044750000000000005,0.0,0.0,0,wood_paper
2015,47,0.0,0.0,0.0,0,wood_paper
2015,48,0.0,0.0,0.0,0,wood_paper
2015,49,0.0,0.0,0.0,0,wood_paper
2015,50,0.009153846153846153,0.0,0.0,0,textiles
2015,51,0.058831683168316835,0.017356435643564355,0.0,0,textiles
2015,52,0.08155364806866952,0.007768240343347639,0.0,0,textiles
2015,53,0.0192258064516129,6.451612903225807e-05,0.0,0,textiles
2015,54,0.10290697674418604,0.00972093023255814,0.0,0,textiles
2015,55,0.10823846153846153,0.0,0.0,0,textiles
2015,56,0.04498181818181818,0.024018181818181817,0.0,0,textiles
2015,57,0.030170212765957445,0.0,0.0,0,textiles
2015,58,138.95683331944443,138.888888875,138.888888875,0,textiles
2015,59,0.031033898305084746,0.0,0.0,0,textiles
2015,60,0.10101694915254238,0.0,0.0,0,textiles
2015,61,396.9392380555555,396.85400392857144,396.82539678571425,0,textiles
2015,62,344.93091219122255,344.85764259874605,344.8275861724138,0,textiles
2015,63,0.0671734693877551,0.0005612244897959184,0.0,0,textiles
2015,64,0.14944897959183676,0.09231292517006803,0.0,0,footwear_headgear
2015,65,0.04868965517241379,0.12137931034482759,0.004655172413793104,0,footwear_headgear
2015,66,0.044875,0.0,0.0,0,footwear_headgear
2015,67,0.03992307692307692,0.0,0.0,0,footwear_headgear
2015,68,0.018646153846153847,0.0007692307692307692,0.0,0,stone_glass_jewelry
2015,69,0.05919047619047619,0.0,0.0,0,stone_glass_jewelry
2015,70,0.061794117647058826,0.004617647058823529,0.0,0,stone_glass_jewelry
2015,71,0.029952380952380953,0.0,0.0,0,stone_glass_jewelry
2015,72,0.0030496183206106873,0.0,0.0,0,base_metals
2015,73,0.01114,0.0,0.0,0,base_metals
2015,74,0.020831460674157302,0.0,0.0,0,base_metals
2015,75,0.021714285714285714,0.0,0.0,0,base_metals
2015,76,0.0368,0.0,0.0,0,base_metals
2015,78,3636.373999636364,3636.363636,3636.363636,0,base_metals
2015,79,0.021538461538461538,0.0009230769230769231,0.0,0,base_metals
2015,80,0.0185,0.0,0.0,0,base_metals
2015,81,0.0355,0.0057272727272727275,0.0,0,base_metals
2015,82,370.4054888518518,370.374197,370.3703703333333,0,base_metals
2015,83,0.029559322033898303,0.00018644067796610167,0.0,0,base_metals
2015,84,0.013932989690721648,0.00032216494845360824,0.0,0,machinery
2015,85,0.021311846689895473,0.0002566202090592334,0.0,0,electrical_equipment
2015,86,0.04284375,0.0,0.0,0,transport_equipment
2015,87,0.02556353591160221,0.0,0.0,0,transport_equipment
2015,88,0.001764705882352941,0.0,0.0,0,transport_equipment
2015,89,0.004590909090909091,0.0,0.0,0,transport_equipment
2015,90,168.36679627946128,168.3523232154882,168.35016833333333,0,precision_instruments
2015,91,5114.959924775862,5115.034005235631,5114.943309833333,0,precision_instruments
2015,92,0.027878048780487805,0.0024390243902439024,0.0,0,precision_instruments
2015,93,909.1040605151516,909.0951514242424,909.090909,0,arms_ammunition
2015,94,0.022704545454545453,0.0,0.0,0,misc_manufactures
2015,95,0.020636363636363637,0.003116883116883117,0.0,0,misc_manufactures
2015,96,85.51824785470086,85.48351964957264,85.47008546153846,0,misc_manufactures
2015,97,0.0,0.0,0.0,0,art_collectors_pieces
2015,98,3423.4343780360355,3423.4293915495496,3423.423423081081,0,others
2015,99,4375.748080418549,4375.881764128419,4375.743162463734,1,others
2016,01,0.004864864864864865,0.02148648648648649,0.0,0,agriculture
2016,02,0.02972972972972973,0.03479279279279279,0.0,0,agriculture
2016,03,0.007161016949152542,0.0002542372881355932,0.0,0,agriculture
2016,04,0.06294573643410853,0.4412333333333333,0.0,0,agriculture
2016,05,0.005714285714285714,0.00038095238095238096,0.0,0,agriculture
2016,06,0.02193548387096774,0.0004900967741935483,0.0,0,agriculture
2016,07,0.04602150537634409,0.010218279569892474,0.0,0,agriculture
2016,08,0.02206201550387597,0.04260232558139535,0.0,0,agriculture
2016,09,0.004210526315789474,0.005614035087719299,0.0,0,agriculture
2016,10,0.005666666666666667,0.00294,0.0,0,agriculture
2016,11,0.019342105263157893,0.0029657894736842103,0.0,0,agriculture
2016,12,0.06447761194029851,0.03789402985074627,0.0,0,agriculture
2016,13,0.006153846153846154,0.06846153846153846,0.0,0,agriculture
2016,14,0.01,0.45045454545454544,0.0,0,agriculture
2016,15,0.020428571428571428,0.025220000000000003,0.0,0,agriculture
2016,16,0.031578947368421054,0.0019122807017543859,0.0,0,agriculture
2016,17,2142.8931428571427,2142.930202857143,2142.855,0,agriculture
2016,18,0.05256410256410256,0.1652205128205128,0.0,0,agriculture
2016,19,0.08628571428571429,0.14745285714285714,0.0,0,agriculture
2016,20,0.06353225806451614,0.018770967741935485,0.0,0,agriculture
2016,21,224.77943820224718,224.87134831460673,224.71887640449438,0,agriculture
2016,22,273.9816438356164,274.01363835616434,273.9795890410959,0,agriculture
2016,23,0.013714285714285715,0.04666571428571429,0.0,0,agriculture
2016,24,0.43226315789473685,0.3636842105263158,0.0,0,agriculture
2016,25,0.002375,0.015625,0.0,0,mineral
2016,26,1041.6675,1041.6829166666666,1041.6656249999999,0,mineral
2016,27,0.007763157894736843,0.08918421052631578,0.0,0,mineral
2016,28,0.022096153846153845,0.0,0.0,0,chemical
2016,29,0.03665641025641026,5.128205128205128e-06,0.0,0,chemical
2016,30,0.002142857142857143,0.0,0.0,0,chemical
2016,31,0.0,0.0,0.0,0,chemical
2016,32,0.03853211009174312,0.0,0.0,0,chemical
2016,33,0.012093023255813955,0.005813953488372093,0.0,0,chemical
2016,34,0.02185,0.0,0.0,0,chemical
2016,35,0.0168,0.026175999999999998,0.0,0,chemical
2016,36,0.027846153846153847,0.0,0.0,0,chemical
2016,37,0.02263157894736842,0.0,0.0,0,chemical
2016,38,0.03448701298701299,0.0003896103896103896,0.0,0,chemical
2016,39,0.04223175965665236,0.0,0.0,0,plastic_rubber
2016,40,0.02054794520547945,0.0,0.0,0,plastic_rubber
2016,41,0.022148760330578512,0.0,0.0,0,hides_skins_leather
2016,42,0.0903125,0.00125,0.0,0,hides_skins_leather
2016,43,0.02095238095238095,0.0,0.0,0,hides_skins_leather
2016,44,0.018265895953757227,0.0005780346820809249,0.0,0,wood_paper
2016,45,0.00736842105263158,0.0,0.0,0,wood_paper
2016,46,0.042291666666666665,0.0,0.0,0,wood_paper
2016,47,0.0,0.0,0.0,0,wood_paper
2016,48,0.0,0.0,0.0,0,wood_paper
2016,49,0.0,0.0,0.0,0,wood_paper
2016,50,0.0073846153846153844,0.0,0.0,0,textiles
2016,51,0.05835643564356436,0.016237623762376238,0.0,0,textiles
2016,52,0.07841201716738197,0.007553648068669528,0.0,0,textiles
2016,53,0.017741935483870968,6.451612903225807e-05,0.0,0,textiles
2016,54,0.09906976744186047,0.00945736434108527,0.0,0,textiles
2016,55,0.10446153846153847,0.0,0.0,0,textiles
2016,56,0.04272727272727273,0.023454545454545454,0.0,0,textiles
2016,57,0.027659574468085108,0.0,0.0,0,textiles
2016,58,138.95402777777775,138.88875,138.88875,0,textiles
2016,59,0.028135593220338987,0.0,0.0,0,textiles
2016,60,0.09983050847457628,0.0,0.0,0,textiles
2016,61,396.93489682539683,396.8533333333333,396.825,0,textiles
2016,62,232.16521097046413,232.09934599156117,232.06727848101266,0,textiles
2016,63,0.06326530612244897,0.0005102040816326531,0.0,0,textiles
2016,64,0.1468027210884354,0.09231292517006803,0.0,0,footwear_headgear
2016,65,0.04482758620689655,0.1203448275862069,0.004482758620689655,0,footwear_headgear
2016,66,0.04375,0.0,0.0,0,footwear_headgear
2016,67,0.03769230769230769,0.0,0.0,0,footwear_headgear
2016,68,0.016307692307692308,0.0007692307692307692,0.0,0,stone_glass_jewelry
2016,69,0.057412698412698415,0.0,0.0,0,stone_glass_jewelry
2016,70,0.05931764705882353,0.004511764705882353,0.0,0,stone_glass_jewelry
2016,71,0.02828571428571429,0.0,0.0,0,stone_glass_jewelry
2016,72,0.002709923664122138,0.0,0.0,0,base_metals
2016,73,0.00996,0.0,0.0,0,base_metals
2016,74,0.019775280898876403,0.0,0.0,0,base_metals
2016,75,0.020357142857142855,0.0,0.0,0,base_metals
2016,76,0.03292307692307692,0.0,0.0,0,base_metals
2016,78,3636.37,3636.36,3636.36,0,base_metals
2016,79,0.02,0.0009230769230769231,0.0,0,base_metals
2016,80,0.016,0.0,0.0,0,base_metals
2016,81,0.033030303030303035,0.005454545454545454,0.0,0,base_metals
2016,82,370.4022962962963,370.37369333333334,370.37,0,base_metals
2016,83,0.025084745762711864,0.00016949152542372882,0.0,0,base_metals
2016,84,0.011959798994974874,0.000314070351758794,0.0,0,machinery
2016,85,0.018122778675282714,0.00019919224555735055,0.0,0,electrical_equipment
2016,86,0.04025,0.0,0.0,0,transport_equipment
2016,87,0.023812154696132595,0.0,0.0,0,transport_equipment
2016,88,0.001764705882352941,0.0,0.0,0,transport_equipment
2016,89,0.0036363636363636364,0.0,0.0,0,transport_equipment
2016,90,184.62895999999998,184.61716923076924,184.61520000000002,0,precision_instruments
2016,91,5114.9536781609195,5115.02875862069,5114.938137931034,0,precision_instruments
2016,92,0.024390243902439025,0.0024390243902439024,0.0,0,precision_instruments
2016,93,909.1012121212121,909.0942424242425,909.09,0,arms_ammunition
2016,94,0.021111111111111112,0.0,0.0,0,misc_manufactures
2016,95,0.018571428571428572,0.003116883116883117,0.0,0,misc_manufactures
2016,96,85.51529914529914,85.48320341880341,85.47,0,misc_manufactures
2016,97,0.0,0.0,0.0,0,art_collectors_pieces
2016,98,3177.578037383177,3177.5730373831775,3177.5669158878504,0,others
2016,99,4588.100423340961,4588.227241418764,4588.0960983981695,1,others
2017,01,0.0062972972972972965,0.02148648648648649,0.0,0,agriculture
2017,02,0.030333333333333334,0.03726126126126126,0.0,0,agriculture
2017,03,0.006985294117647058,0.00028308823529411766,0.0,0,agriculture
2017,04,0.06374806201550387,0.44389612403100775,0.0,0,agriculture
2017,05,0.006142857142857143,0.00038095238095238096,0.0,0,agriculture
2017,06,0.024580645161290323,0.0006191290322580645,0.0,0,agriculture
2017,07,0.04682162162162162,0.012241081081081082,0.0,0,agriculture
2017,08,0.02254198473282443,0.04394427480916031,0.0,0,agriculture
2017,09,0.004912280701754386,0.005859649122807018,0.0,0,agriculture
2017,10,0.0061333333333333335,0.0033733333333333332,0.0,0,agriculture
2017,11,0.021026315789473685,0.0032815789473684214,0.0,0,agriculture
2017,12,0.06412857142857142,0.03747,0.0,0,agriculture
2017,13,0.007357142857142856,0.06357142857142857,0.0,0,agriculture
2017,14,0.010818181818181817,0.45045454545454544,0.0,0,agriculture
2017,15,0.021485714285714285,0.02659142857142857,0.0,0,agriculture
2017,16,0.03318803418803419,0.002111111111111111,0.0,0,agriculture
2017,17,2142.896142642857,2142.9339455,2142.857142642857,0,agriculture
2017,18,0.054115384615384614,0.16715641025641026,0.0,0,agriculture
2017,19,0.093775,0.15875875,0.0,0,agriculture
2017,20,0.0654516129032258,0.02054247311827957,0.0,0,agriculture
2017,21,222.28475553333334,222.3750123333333,222.2222222,0,agriculture
2017,22,263.16727628947365,263.2023960263158,263.1649341842105,0,agriculture
2017,23,0.015714285714285715,0.04689428571428572,0.0,0,agriculture
2017,24,0.43266666666666664,0.36624561403508776,0.0,0,agriculture
2017,25,0.0025875,0.015625,0.0,0,mineral
2017,26,1041.6688748958334,1041.6845207291667,1041.6666665625,0,mineral
2017,27,0.008223684210526315,0.09076315789473684,0.0,0,mineral
2017,28,0.025559701492537314,0.0,0.0,0,chemical
2017,29,0.04060759493670886,4.868549172346641e-06,0.0,0,chemical
2017,30,0.0016727272727272728,0.0,0.0,0,chemical
2017,31,0.0,0.0,0.0,0,chemical
2017,32,0.043018691588785046,0.0,0.0,0,chemical
2017,33,0.014674418604651162,0.0059069767441860465,0.0,0,chemical
2017,34,0.023450000000000002,0.0,0.0,0,chemical
2017,35,0.018541666666666668,0.028683333333333335,0.0,0,chemical
2017,36,0.030000000000000002,0.0,0.0,0,chemical
2017,37,0.02591891891891892,0.0,0.0,0,chemical
2017,38,0.039005988023952096,0.00038323353293413174,0.0,0,chemical
2017,39,0.04571367521367522,0.0,0.0,0,plastic_rubber
2017,40,0.023014084507042256,0.0,0.0,0,plastic_rubber
2017,41,0.024644628099173557,0.0,0.0,0,hides_skins_leather
2017,42,0.08885393258426967,0.0013595505617977528,0.0,0,hides_skins_leather
2017,43,0.023666666666666666,0.0,0.0,0,hides_skins_leather
2017,44,0.020179611650485436,0.001,0.0,0,wood_paper
2017,45,0.00736842105263158,0.0,0.0,0,wood_paper
2017,46,0.044750000000000005,0.0,0.0,0,wood_paper
2017,47,0.0,0.0,0.0,0,wood_paper
2017,48,0.0,0.0,0.0,0,wood_paper
2017,49,0.0,0.0,0.0,0,wood_paper
2017,50,0.009153846153846153,0.0,0.0,0,textiles
2017,51,0.058831683168316835,0.017356435643564355,0.0,0,textiles
2017,52,0.08155364806866952,0.007768240343347639,0.0,0,textiles
2017,53,0.0192258064516129,6.451612903225807e-05,0.0,0,textiles
2017,54,0.10251908396946564,0.009572519083969465,0.0,0,textiles
2017,55,0.10754545454545454,0.0,0.0,0,textiles
2017,56,0.04498181818181818,0.024018181818181817,0.0,0,textiles
2017,57,0.029541666666666664,0.0,0.0,0,textiles
2017,58,138.95683331944443,138.888888875,138.888888875,0,textiles
2017,59,0.031033898305084746,0.0,0.0,0,textiles
2017,60,0.101,0.0,0.0,0,textiles
2017,61,396.9392380555555,396.85400392857144,396.82539678571425,0,textiles
2017,62,278.5835366810126,278.5131847822785,278.4810126303798,0,textiles
2017,63,0.0671734693877551,0.0005612244897959184,0.0,0,textiles
2017,64,0.14944897959183676,0.09231292517006803,0.0,0,footwear_headgear
2017,65,0.04868965517241379,0.12137931034482759,0.004655172413793104,0,footwear_headgear
2017,66,0.044875,0.0,0.0,0,footwear_headgear
2017,67,0.03992307692307692,0.0,0.0,0,footwear_headgear
2017,68,0.018646153846153847,0.0007692307692307692,0.0,0,stone_glass_jewelry
2017,69,0.0671829268292683,0.0,0.0,0,stone_glass_jewelry
2017,70,0.061794117647058826,0.004617647058823529,0.0,0,stone_glass_jewelry
2017,71,0.029952380952380953,0.0,0.0,0,stone_glass_jewelry
2017,72,0.0030496183206106873,0.0,0.0,0,base_metals
2017,73,0.01114,0.0,0.0,0,base_metals
2017,74,0.020831460674157302,0.0,0.0,0,base_metals
2017,75,0.021714285714285714,0.0,0.0,0,base_metals
2017,76,0.0368,0.0,0.0,0,base_metals
2017,78,3636.373999636364,3636.363636,3636.363636,0,base_metals
2017,79,0.021538461538461538,0.0009230769230769231,0.0,0,base_metals
2017,80,0.0185,0.0,0.0,0,base_metals
2017,81,0.0355,0.0057272727272727275,0.0,0,base_metals
2017,82,370.4054888518518,370.374197,370.3703703333333,0,base_metals
2017,83,0.029559322033898303,0.00018644067796610167,0.0,0,base_metals
2017,84,0.013595984943538269,0.0003136762860727729,0.0,0,machinery
2017,85,0.017841296928327643,0.0,0.0,0,electrical_equipment
2017,86,0.04284375,0.0,0.0,0,transport_equipment
2017,87,0.024238805970149255,0.0,0.0,0,transport_equipment
2017,88,0.001764705882352941,0.0,0.0,0,transport_equipment
2017,89,0.004590909090909091,0.0,0.0,0,transport_equipment
2017,90,99.02147028712871,99.01188117821782,99.00990098019801,0,precision_instruments
2017,91,5114.959924775862,5115.034005235631,5114.943309833333,0,precision_instruments
2017,92,0.027878048780487805,0.0024390243902439024,0.0,0,precision_instruments
2017,93,909.1040605151516,909.0951514242424,909.090909,0,arms_ammunition
2017,94,0.022274725274725276,0.0,0.0,0,misc_manufactures
2017,95,0.020636363636363637,0.003116883116883117,0.0,0,misc_manufactures
2017,96,236.26686611811022,236.23284879527557,236.22047241732284,0,misc_manufactures
2017,97,0.0,0.0,0.0,0,art_collectors_pieces
2017,98,3037.3945417523364,3037.3893688551398,3037.383177266355,0,others
2017,99,4389.091501340451,4389.2248678884935,4389.086595053381,1,others
2018,01,0.0062972972972972965,0.02148648648648649,0.0,0,agriculture
2018,02,0.030333333333333334,0.03726126126126126,0.0,0,agriculture
2018,03,0.006985294117647058,0.00028308823529411766,0.0,0,agriculture
2018,04,0.06374806201550387,0.44389612403100775,0.0,0,agriculture
2018,05,0.006142857142857143,0.00038095238095238096,0.0,0,agriculture
2018,06,0.024580645161290323,0.0006191290322580645,0.0,0,agriculture
2018,07,0.04682162162162162,0.012241081081081082,0.0,0,agriculture
2018,08,0.02254198473282443,0.04394427480916031,0.0,0,agriculture
2018,09,0.004912280701754386,0.005859649122807018,0.0,0,agriculture
2018,10,0.0061333333333333335,0.0033733333333333332,0.0,0,agriculture
2018,11,0.021026315789473685,0.0032815789473684214,0.0,0,agriculture
2018,12,0.06412857142857142,0.03747,0.0,0,agriculture
2018,13,0.007357142857142856,0.06357142857142857,0.0,0,agriculture
2018,14,0.010818181818181817,0.45045454545454544,0.0,0,agriculture
2018,15,0.021485714285714285,0.02659142857142857,0.0,0,agriculture
2018,16,0.03318803418803419,0.002111111111111111,0.0,0,agriculture
2018,17,2142.896142642857,2142.9339455,2142.857142642857,0,agriculture
2018,18,0.054115384615384614,0.16715641025641026,0.0,0,agriculture
2018,19,0.093775,0.15875875,0.0,0,agriculture
2018,20,0.06475531914893616,0.02037712765957447,0.0,0,agriculture
2018,21,222.28475553333334,222.3750123333333,222.2222222,0,agriculture
2018,22,263.16727628947365,263.2023960263158,263.1649341842105,0,agriculture
2018,23,0.015714285714285715,0.04689428571428572,0.0,0,agriculture
2018,24,0.43266666666666664,0.36624561403508776,0.0,0,agriculture
2018,25,0.0025875,0.015625,0.0,0,mineral
2018,26,1041.6688748958334,1041.6845207291667,1041.6666665625,0,mineral
2018,27,0.008223684210526315,0.09076315789473684,0.0,0,mineral
2018,28,0.025559701492537314,0.0,0.0,0,chemical
2018,29,0.04060623781676413,4.873294346978558e-06,0.0,0,chemical
2018,30,0.0016727272727272728,0.0,0.0,0,chemical
2018,31,0.0,0.0,0.0,0,chemical
2018,32,0.042943925233644854,0.0,0.0,0,chemical
2018,33,0.014674418604651162,0.0059069767441860465,0.0,0,chemical
2018,34,0.023450000000000002,0.0,0.0,0,chemical
2018,35,0.018333333333333333,0.028683333333333335,0.0,0,chemical
2018,36,0.030000000000000002,0.0,0.0,0,chemical
2018,37,0.02481081081081081,0.0,0.0,0,chemical
2018,38,0.039005988023952096,0.00038323353293413174,0.0,0,chemical
2018,39,0.04561538461538461,0.0,0.0,0,plastic_rubber
2018,40,0.023014084507042256,0.0,0.0,0,plastic_rubber
2018,41,0.024644628099173557,0.0,0.0,0,hides_skins_leather
2018,42,0.08885393258426967,0.0013595505617977528,0.0,0,hides_skins_leather
2018,43,0.023666666666666666,0.0,0.0,0,hides_skins_leather
2018,44,0.01876639344262295,0.0008442622950819672,0.0,0,wood_paper
2018,45,0.00736842105263158,0.0,0.0,0,wood_paper
2018,46,0.044750000000000005,0.0,0.0,0,wood_paper
2018,47,0.0,0.0,0.0,0,wood_paper
2018,48,0.0,0.0,0.0,0,wood_paper
2018,49,0.0,0.0,0.0,0,wood_paper
2018,50,0.009153846153846153,0.0,0.0,0,textiles
2018,51,0.058831683168316835,0.017356435643564355,0.0,0,textiles
2018,52,0.08155364806866952,0.007768240343347639,0.0,0,textiles
2018,53,0.0192258064516129,6.451612903225807e-05,0.0,0,textiles
2018,54,0.10251908396946564,0.009572519083969465,0.0,0,textiles
2018,55,0.10754545454545454,0.0,0.0,0,textiles
2018,56,0.04498181818181818,0.024018181818181817,0.0,0,textiles
2018,57,0.029541666666666664,0.0,0.0,0,textiles
2018,58,138.95683331944443,138.888888875,138.888888875,0,textiles
2018,59,0.031033898305084746,0.0,0.0,0,textiles
2018,60,0.101,0.0,0.0,0,textiles
2018,61,396.9392380555555,396.85400392857144,396.82539678571425,0,textiles
2018,62,278.5835366810126,278.5131847822785,278.4810126303798,0,textiles
2018,63,0.06699,0.00055,0.0,0,textiles
2018,64,0.14944897959183676,0.09231292517006803,0.0,0,footwear_headgear
2018,65,0.04868965517241379,0.12137931034482759,0.004655172413793104,0,footwear_headgear
